BusinessEntityID,Año,Trimestre,Mes,Día,PhoneNumber,PhoneNumberTypeID
727,2011,Trim. 3,julio,1,652-555-0115,3
729,2013,Trim. 3,julio,31,1 (11) 500 555-0117,3
731,2012,Trim. 2,junio,30,383-555-0111,3
733,2012,Trim. 3,julio,31,752-555-0187,1
735,2013,Trim. 2,mayo,30,1 (11) 500 555-0133,3
737,2011,Trim. 3,julio,1,428-555-0176,3
739,2011,Trim. 3,agosto,1,884-555-0193,3
741,2011,Trim. 3,agosto,31,773-555-0182,3
743,2012,Trim. 2,mayo,30,542-555-0164,1
745,2012,Trim. 2,junio,30,941-555-0155,1
747,2013,Trim. 3,julio,31,1 (11) 500 555-0147,3
749,2011,Trim. 3,julio,1,140-555-0143,1
751,2011,Trim. 3,agosto,1,945-555-0112,3
753,2011,Trim. 3,agosto,1,539-555-0182,3
755,2013,Trim. 2,junio,30,889-555-0176,3
757,2013,Trim. 3,julio,31,1 (11) 500 555-0148,3
759,2011,Trim. 3,julio,1,859-555-0173,3
761,2012,Trim. 2,mayo,30,119-555-0167,1
763,2011,Trim. 3,agosto,1,115-555-0113,3
765,2012,Trim. 2,junio,30,937-555-0136,3
767,2012,Trim. 2,mayo,30,680-555-0192,1
769,2013,Trim. 2,mayo,30,1 (11) 500 555-0178,1
771,2013,Trim. 2,mayo,30,219-555-0126,1
773,2013,Trim. 3,julio,31,839-555-0198,1
775,2012,Trim. 3,julio,31,551-555-0155,3
777,2012,Trim. 2,abril,30,188-555-0152,3
779,2011,Trim. 3,julio,1,767-555-0151,3
781,2012,Trim. 2,junio,30,394-555-0176,1
783,2013,Trim. 3,julio,31,1 (11) 500 555-0113,1
785,2012,Trim. 3,julio,31,820-555-0166,3
787,2011,Trim. 3,agosto,1,358-555-0188,1
789,2011,Trim. 3,julio,1,819-555-0186,1
791,2012,Trim. 2,mayo,30,175-555-0198,1
793,2011,Trim. 3,julio,1,752-555-0185,3
795,2013,Trim. 2,junio,30,1 (11) 500 555-0118,1
797,2012,Trim. 3,julio,31,572-555-0156,1
799,2011,Trim. 3,agosto,1,138-555-0156,1
801,2012,Trim. 3,julio,31,143-555-0113,3
803,2011,Trim. 3,agosto,1,147-555-0192,1
805,2011,Trim. 3,agosto,1,835-555-0116,3
807,2012,Trim. 2,junio,30,1 (11) 500 555-0197,1
809,2013,Trim. 2,junio,30,1 (11) 500 555-0193,3
811,2011,Trim. 3,agosto,1,722-555-0169,1
813,2011,Trim. 3,agosto,1,576-555-0171,1
815,2011,Trim. 3,julio,1,156-555-0187,3
817,2011,Trim. 3,julio,1,706-555-0140,1
819,2011,Trim. 2,mayo,31,754-555-0134,3
821,2012,Trim. 3,septiembre,30,899-555-0134,1
823,2013,Trim. 3,julio,31,169-555-0178,3
825,2011,Trim. 3,agosto,1,698-555-0183,3
827,2011,Trim. 3,agosto,1,916-555-0137,3
829,2013,Trim. 2,junio,30,1 (11) 500 555-0153,3
831,2011,Trim. 3,julio,1,158-555-0188,1
833,2013,Trim. 2,junio,30,1 (11) 500 555-0178,3
835,2012,Trim. 4,octubre,30,362-555-0121,3
837,2013,Trim. 2,junio,30,539-555-0121,1
839,2011,Trim. 4,octubre,1,962-555-0144,3
841,2014,Trim. 1,enero,29,716-555-0123,1
843,2012,Trim. 4,octubre,30,674-555-0188,3
845,2011,Trim. 3,julio,1,186-555-0135,1
847,2012,Trim. 2,junio,30,847-555-0151,3
849,2011,Trim. 3,agosto,1,425-555-0158,1
851,2011,Trim. 2,mayo,31,185-555-0190,3
853,2013,Trim. 3,julio,31,1 (11) 500 555-0130,1
855,2013,Trim. 3,julio,31,1 (11) 500 555-0176,3
857,2013,Trim. 2,mayo,30,691-555-0149,3
859,2013,Trim. 3,julio,31,834-555-0132,1
861,2012,Trim. 3,julio,31,962-555-0112,1
863,2011,Trim. 3,agosto,1,753-555-0179,1
865,2012,Trim. 4,diciembre,31,1 (11) 500 555-0123,1
867,2013,Trim. 3,julio,31,1 (11) 500 555-0136,3
869,2011,Trim. 3,julio,1,554-555-0124,1
871,2012,Trim. 3,julio,31,252-555-0127,1
873,2012,Trim. 2,mayo,30,581-555-0172,3
875,2013,Trim. 2,mayo,30,1 (11) 500 555-0191,1
877,2011,Trim. 3,agosto,1,153-555-0114,1
879,2011,Trim. 2,mayo,31,957-555-0125,3
881,2011,Trim. 3,agosto,1,329-555-0183,1
883,2011,Trim. 3,julio,1,475-555-0188,3
885,2012,Trim. 3,julio,31,920-555-0191,3
887,2013,Trim. 2,mayo,30,1 (11) 500 555-0115,3
889,2013,Trim. 3,septiembre,30,993-555-0162,1
891,2012,Trim. 2,junio,30,627-555-0192,3
893,2014,Trim. 2,mayo,1,1 (11) 500 555-0119,1
895,2011,Trim. 3,agosto,1,272-555-0123,3
897,2011,Trim. 4,octubre,1,395-555-0128,3
899,2011,Trim. 3,julio,1,768-555-0125,1
901,2012,Trim. 3,julio,31,191-555-0198,3
903,2011,Trim. 2,mayo,31,721-555-0163,3
905,2013,Trim. 3,julio,31,1 (11) 500 555-0123,3
907,2011,Trim. 2,mayo,31,994-555-0194,3
909,2013,Trim. 3,julio,31,991-555-0148,1
911,2012,Trim. 3,julio,31,777-555-0163,1
913,2011,Trim. 3,julio,1,596-555-0153,3
915,2012,Trim. 2,junio,30,492-555-0146,1
917,2013,Trim. 3,julio,31,1 (11) 500 555-0137,1
919,2012,Trim. 4,diciembre,31,962-555-0175,1
921,2013,Trim. 3,agosto,30,653-555-0170,3
923,2011,Trim. 4,diciembre,1,912-555-0149,1
925,2011,Trim. 3,agosto,1,672-555-0112,1
927,2012,Trim. 3,julio,31,150-555-0127,1
929,2012,Trim. 2,mayo,30,192-555-0173,3
931,2012,Trim. 2,mayo,30,710-555-0173,3
933,2011,Trim. 3,julio,1,245-555-0173,1
935,2011,Trim. 3,julio,1,417-555-0182,1
937,2012,Trim. 3,julio,31,724-555-0161,3
939,2013,Trim. 2,mayo,30,1 (11) 500 555-0181,1
941,2013,Trim. 2,junio,30,1 (11) 500 555-0198,1
943,2012,Trim. 2,mayo,30,1 (11) 500 555-0169,1
945,2013,Trim. 2,junio,30,1 (11) 500 555-0112,1
947,2012,Trim. 2,junio,30,692-555-0136,1
949,2012,Trim. 3,julio,31,583-555-0198,3
951,2012,Trim. 2,mayo,30,521-555-0183,1
953,2012,Trim. 2,mayo,30,149-555-0196,3
955,2011,Trim. 4,octubre,31,605-555-0111,3
957,2012,Trim. 2,junio,30,669-555-0149,3
959,2011,Trim. 4,octubre,1,898-555-0137,3
961,2012,Trim. 2,junio,30,1 (11) 500 555-0191,1
963,2011,Trim. 3,julio,1,164-555-0145,1
965,2011,Trim. 4,octubre,31,637-555-0120,1
967,2013,Trim. 2,mayo,30,621-555-0157,1
969,2011,Trim. 3,julio,1,495-555-0161,1
971,2013,Trim. 2,junio,30,1 (11) 500 555-0180,1
973,2011,Trim. 3,julio,1,433-555-0162,3
975,2012,Trim. 2,junio,30,121-555-0139,1
977,2012,Trim. 3,julio,31,132-555-0150,1
979,2011,Trim. 3,julio,1,674-555-0187,1
981,2012,Trim. 2,mayo,30,1 (11) 500 555-0168,3
983,2013,Trim. 3,julio,31,1 (11) 500 555-0114,3
985,2012,Trim. 2,junio,30,737-555-0163,1
987,2012,Trim. 2,junio,30,351-555-0130,1
989,2013,Trim. 3,julio,31,385-555-0140,3
991,2012,Trim. 2,junio,30,461-555-0118,3
993,2013,Trim. 3,julio,31,479-555-0129,3
995,2013,Trim. 3,agosto,30,1 (11) 500 555-0112,3
997,2011,Trim. 3,agosto,1,141-555-0172,1
999,2013,Trim. 3,julio,31,552-555-0141,1
1001,2012,Trim. 2,mayo,30,244-555-0127,1
1003,2013,Trim. 3,julio,31,867-555-0114,1
1005,2013,Trim. 2,mayo,30,623-555-0153,1
1007,2013,Trim. 2,junio,30,1 (11) 500 555-0182,1
1009,2011,Trim. 3,julio,1,344-555-0144,1
1011,2011,Trim. 4,octubre,31,418-555-0115,1
1013,2012,Trim. 3,julio,31,216-555-0122,3
1015,2011,Trim. 3,agosto,1,582-555-0113,1
1017,2011,Trim. 2,mayo,31,497-555-0147,1
1019,2013,Trim. 3,julio,31,1 (11) 500 555-0167,3
1021,2011,Trim. 3,julio,1,926-555-0159,1
1023,2013,Trim. 2,junio,30,872-555-0171,1
1025,2012,Trim. 3,julio,31,828-555-0186,3
1027,2012,Trim. 2,junio,30,170-555-0127,1
1029,2013,Trim. 2,junio,30,703-555-0158,3
1031,2011,Trim. 3,julio,1,774-555-0133,1
1033,2012,Trim. 2,junio,30,713-555-0168,1
1035,2013,Trim. 2,mayo,30,751-555-0119,3
1037,2013,Trim. 3,julio,31,1 (11) 500 555-0191,3
1039,2012,Trim. 3,julio,31,763-555-0120,1
1041,2013,Trim. 3,julio,31,1 (11) 500 555-0182,1
1043,2011,Trim. 2,mayo,31,393-555-0167,3
1045,2011,Trim. 2,mayo,31,967-555-0129,3
1047,2012,Trim. 3,agosto,30,107-555-0117,3
1049,2011,Trim. 2,mayo,31,859-555-0140,1
1051,2012,Trim. 2,junio,30,272-555-0126,3
1053,2013,Trim. 2,mayo,30,1 (11) 500 555-0118,1
1055,2011,Trim. 3,julio,1,143-555-0129,1
1057,2013,Trim. 2,junio,30,1 (11) 500 555-0197,1
1059,2014,Trim. 2,mayo,1,790-555-0197,3
1061,2012,Trim. 3,julio,31,214-555-0145,3
1063,2012,Trim. 3,julio,31,456-555-0184,1
1065,2011,Trim. 3,agosto,1,158-555-0154,1
1067,2012,Trim. 2,junio,30,784-555-0120,1
1069,2012,Trim. 2,junio,30,215-555-0197,1
1071,2013,Trim. 2,mayo,30,1 (11) 500 555-0178,3
1073,2012,Trim. 3,julio,31,117-555-0110,1
1075,2013,Trim. 3,julio,31,1 (11) 500 555-0144,1
1077,2013,Trim. 3,julio,31,194-555-0149,1
1079,2013,Trim. 3,julio,31,597-555-0132,1
1081,2011,Trim. 3,agosto,1,454-555-0160,3
1083,2013,Trim. 3,julio,31,146-555-0176,1
1085,2011,Trim. 2,mayo,31,860-555-0119,1
1087,2013,Trim. 2,junio,30,1 (11) 500 555-0157,3
1089,2011,Trim. 3,julio,1,419-555-0166,3
1091,2012,Trim. 3,julio,31,969-555-0117,3
1093,2013,Trim. 2,junio,30,850-555-0198,1
1095,2011,Trim. 2,mayo,31,140-555-0188,3
1097,2013,Trim. 2,mayo,30,654-555-0150,1
1099,2013,Trim. 2,mayo,30,129-555-0120,3
1101,2012,Trim. 2,junio,30,1 (11) 500 555-0181,3
1103,2013,Trim. 3,julio,31,1 (11) 500 555-0123,1
1105,2012,Trim. 4,octubre,30,570-555-0199,1
1107,2011,Trim. 3,julio,1,996-555-0196,1
1109,2013,Trim. 3,julio,31,632-555-0171,1
1111,2011,Trim. 3,julio,1,555-555-0162,1
1113,2012,Trim. 3,julio,31,1 (11) 500 555-0187,3
1115,2012,Trim. 2,junio,30,1 (11) 500 555-0119,1
1117,2011,Trim. 4,diciembre,1,851-555-0127,3
1119,2012,Trim. 1,enero,29,190-555-0186,1
1121,2013,Trim. 2,junio,30,1 (11) 500 555-0146,1
1123,2011,Trim. 2,mayo,31,482-555-0188,1
1125,2011,Trim. 3,julio,1,153-555-0195,1
1127,2012,Trim. 3,agosto,30,129-555-0185,1
1129,2013,Trim. 2,junio,30,809-555-0152,3
1131,2012,Trim. 3,julio,31,718-555-0152,3
1133,2011,Trim. 3,julio,1,199-555-0135,3
1135,2011,Trim. 3,julio,1,367-555-0124,1
1137,2012,Trim. 2,mayo,30,116-555-0163,3
1139,2013,Trim. 2,junio,30,1 (11) 500 555-0127,3
1141,2012,Trim. 2,junio,30,1 (11) 500 555-0112,1
1143,2014,Trim. 2,mayo,1,697-555-0131,3
1145,2013,Trim. 2,mayo,30,703-555-0120,1
1147,2011,Trim. 3,agosto,1,652-555-0189,1
1149,2012,Trim. 3,julio,31,344-555-0133,3
1151,2013,Trim. 2,mayo,30,1 (11) 500 555-0140,1
1153,2012,Trim. 2,mayo,30,1 (11) 500 555-0113,3
1155,2012,Trim. 2,junio,30,103-555-0151,3
1157,2013,Trim. 3,julio,31,458-555-0179,3
1159,2013,Trim. 3,julio,31,1 (11) 500 555-0112,3
1161,2012,Trim. 2,mayo,30,910-555-0116,1
1163,2011,Trim. 3,julio,1,762-555-0110,1
1165,2013,Trim. 3,julio,31,356-555-0190,1
1167,2012,Trim. 3,julio,31,523-555-0170,3
1169,2011,Trim. 3,agosto,1,858-555-0140,1
1171,2013,Trim. 1,enero,28,320-555-0134,3
1173,2011,Trim. 3,julio,1,476-555-0139,1
1175,2011,Trim. 3,agosto,31,230-555-0164,1
1177,2013,Trim. 3,julio,31,1 (11) 500 555-0187,3
1179,2011,Trim. 3,julio,1,595-555-0131,1
1181,2011,Trim. 3,julio,1,895-555-0160,1
1183,2011,Trim. 2,mayo,31,207-555-0129,3
1185,2011,Trim. 2,mayo,31,170-555-0189,1
1187,2012,Trim. 3,julio,31,224-555-0126,3
1189,2013,Trim. 2,junio,30,1 (11) 500 555-0179,1
1191,2011,Trim. 3,julio,1,303-555-0117,1
1193,2011,Trim. 3,agosto,1,685-555-0176,1
1195,2013,Trim. 2,mayo,30,495-555-0113,3
1197,2013,Trim. 2,mayo,30,1 (11) 500 555-0186,1
1199,2012,Trim. 2,junio,30,765-555-0141,1
1201,2012,Trim. 2,junio,30,165-555-0172,3
1203,2011,Trim. 3,agosto,1,731-555-0187,3
1205,2011,Trim. 2,mayo,31,928-555-0117,1
1207,2013,Trim. 2,junio,30,1 (11) 500 555-0116,1
1209,2013,Trim. 2,junio,30,1 (11) 500 555-0115,1
1211,2012,Trim. 4,octubre,30,112-555-0195,3
1213,2011,Trim. 3,julio,1,330-555-0116,3
1215,2012,Trim. 3,julio,31,510-555-0123,3
1217,2012,Trim. 3,julio,31,275-555-0179,1
1219,2012,Trim. 2,junio,30,1 (11) 500 555-0146,1
1221,2013,Trim. 3,julio,31,1 (11) 500 555-0132,3
1223,2011,Trim. 3,julio,1,656-555-0173,3
1225,2011,Trim. 3,agosto,1,145-555-0166,3
1227,2011,Trim. 3,julio,1,249-555-0179,1
1229,2013,Trim. 2,junio,30,390-555-0150,1
1231,2013,Trim. 2,junio,30,1 (11) 500 555-0144,1
1233,2012,Trim. 2,mayo,30,1 (11) 500 555-0165,1
1235,2012,Trim. 2,junio,30,155-555-0149,1
1237,2013,Trim. 2,junio,30,244-555-0115,1
1239,2011,Trim. 2,mayo,31,871-555-0159,1
1241,2012,Trim. 2,junio,30,608-555-0162,1
1243,2011,Trim. 3,agosto,1,362-555-0177,3
1245,2011,Trim. 4,octubre,31,129-555-0185,3
1247,2013,Trim. 3,julio,31,108-555-0171,3
1249,2013,Trim. 3,julio,31,1 (11) 500 555-0199,3
1251,2013,Trim. 2,junio,30,979-555-0163,1
1253,2012,Trim. 2,junio,30,136-555-0134,1
1255,2012,Trim. 2,mayo,30,556-555-0192,3
1257,2011,Trim. 3,agosto,1,810-555-0198,1
1259,2013,Trim. 3,julio,31,1 (11) 500 555-0173,3
1261,2013,Trim. 2,junio,30,1 (11) 500 555-0170,1
1263,2012,Trim. 2,mayo,30,814-555-0130,3
1265,2012,Trim. 2,junio,30,996-555-0192,3
1267,2011,Trim. 3,agosto,1,265-555-0190,3
1269,2011,Trim. 3,julio,1,107-555-0132,3
1271,2013,Trim. 2,junio,30,1 (11) 500 555-0122,1
1273,2012,Trim. 3,julio,31,1 (11) 500 555-0127,1
1275,2013,Trim. 2,junio,30,290-555-0196,1
1277,2012,Trim. 3,julio,31,452-555-0179,1
1279,2011,Trim. 4,octubre,1,436-555-0160,1
1281,2013,Trim. 3,julio,31,932-555-0163,1
1283,2013,Trim. 3,julio,31,1 (11) 500 555-0155,3
1285,2013,Trim. 3,julio,31,1 (11) 500 555-0181,3
1287,2012,Trim. 4,octubre,30,653-555-0159,3
1289,2012,Trim. 2,junio,30,482-555-0174,1
1291,2013,Trim. 2,junio,30,396-555-0139,3
1293,2012,Trim. 2,mayo,30,306-555-0166,1
1295,2011,Trim. 3,agosto,1,491-555-0132,1
1297,2013,Trim. 3,julio,31,371-555-0112,3
1299,2013,Trim. 2,junio,30,1 (11) 500 555-0165,3
1301,2013,Trim. 2,mayo,30,1 (11) 500 555-0126,1
1303,2013,Trim. 2,junio,30,947-555-0143,3
1305,2013,Trim. 3,julio,31,645-555-0193,1
1307,2011,Trim. 3,agosto,1,354-555-0130,3
1309,2011,Trim. 3,julio,1,296-555-0171,3
1311,2011,Trim. 3,julio,1,493-555-0134,1
1313,2013,Trim. 3,julio,31,1 (11) 500 555-0119,1
1315,2012,Trim. 2,junio,30,195-555-0196,1
1317,2013,Trim. 3,julio,31,803-555-0116,3
1319,2012,Trim. 2,junio,30,699-555-0183,1
1321,2011,Trim. 3,agosto,1,316-555-0138,1
1323,2012,Trim. 3,julio,31,1 (11) 500 555-0167,3
1325,2012,Trim. 2,junio,30,1 (11) 500 555-0176,1
1327,2012,Trim. 2,junio,30,119-555-0195,3
1329,2012,Trim. 3,julio,31,380-555-0116,1
1331,2011,Trim. 3,julio,1,440-555-0132,3
1333,2012,Trim. 3,julio,31,928-555-0116,1
1335,2012,Trim. 3,julio,31,926-555-0164,3
1337,2011,Trim. 2,mayo,31,284-555-0185,1
1339,2012,Trim. 3,julio,31,783-555-0110,3
1341,2013,Trim. 3,julio,31,1 (11) 500 555-0189,3
1343,2011,Trim. 3,julio,1,415-555-0147,1
1345,2012,Trim. 3,julio,31,377-555-0132,3
1347,2012,Trim. 2,mayo,30,911-555-0165,1
1349,2011,Trim. 3,julio,1,333-555-0113,3
1351,2013,Trim. 3,julio,31,164-555-0118,3
1353,2013,Trim. 3,julio,31,1 (11) 500 555-0133,3
1355,2011,Trim. 3,agosto,1,140-555-0128,3
1357,2011,Trim. 3,agosto,1,260-555-0130,1
1359,2013,Trim. 3,julio,31,183-555-0111,1
1361,2011,Trim. 3,julio,1,565-555-0181,1
1363,2011,Trim. 3,agosto,1,631-555-0155,1
1365,2013,Trim. 2,mayo,30,1 (11) 500 555-0159,1
1367,2012,Trim. 3,julio,31,666-555-0143,1
1369,2013,Trim. 3,julio,31,1 (11) 500 555-0196,1
1371,2011,Trim. 3,agosto,31,537-555-0190,1
1373,2011,Trim. 2,mayo,31,470-555-0171,1
1375,2012,Trim. 3,julio,31,245-555-0191,3
1377,2012,Trim. 3,julio,31,774-555-0177,3
1379,2013,Trim. 2,junio,30,1 (11) 500 555-0134,3
1381,2013,Trim. 4,diciembre,31,1 (11) 500 555-0174,1
1383,2013,Trim. 2,junio,30,1 (11) 500 555-0146,3
1385,2012,Trim. 3,julio,31,1 (11) 500 555-0178,1
1387,2012,Trim. 2,mayo,30,942-555-0141,1
1389,2011,Trim. 2,mayo,31,747-555-0113,3
1391,2011,Trim. 4,octubre,31,685-555-0117,1
1393,2012,Trim. 2,junio,30,394-555-0168,1
1395,2013,Trim. 2,junio,30,1 (11) 500 555-0139,1
1397,2012,Trim. 2,junio,30,1 (11) 500 555-0137,3
1399,2012,Trim. 2,junio,30,1 (11) 500 555-0177,1
1401,2013,Trim. 3,julio,31,1 (11) 500 555-0113,1
1403,2013,Trim. 2,mayo,30,171-555-0147,1
1405,2011,Trim. 3,julio,1,154-555-0115,1
1407,2012,Trim. 3,septiembre,30,1 (11) 500 555-0174,3
1409,2012,Trim. 2,junio,30,1 (11) 500 555-0175,3
1411,2012,Trim. 3,septiembre,30,642-555-0187,1
1413,2011,Trim. 2,mayo,31,993-555-0179,1
1415,2012,Trim. 2,junio,30,455-555-0144,1
1417,2011,Trim. 2,mayo,31,431-555-0153,1
1419,2013,Trim. 2,junio,30,1 (11) 500 555-0179,3
1421,2012,Trim. 2,junio,30,618-555-0193,1
1423,2012,Trim. 2,junio,30,173-555-0151,1
1425,2012,Trim. 3,julio,31,529-555-0195,3
1427,2012,Trim. 2,mayo,30,600-555-0162,3
1429,2012,Trim. 2,mayo,30,191-555-0151,3
1431,2013,Trim. 3,agosto,30,1 (11) 500 555-0158,1
1433,2013,Trim. 2,junio,30,378-555-0157,3
1435,2011,Trim. 3,agosto,1,623-555-0144,3
1437,2011,Trim. 3,julio,1,158-555-0123,1
1439,2013,Trim. 2,junio,30,1 (11) 500 555-0195,3
1441,2013,Trim. 3,julio,31,1 (11) 500 555-0162,3
1443,2012,Trim. 3,julio,31,723-555-0124,1
1445,2012,Trim. 2,junio,30,535-555-0189,1
1447,2013,Trim. 2,abril,30,963-555-0146,1
1449,2012,Trim. 2,junio,30,995-555-0114,1
1451,2013,Trim. 3,julio,31,1 (11) 500 555-0125,1
1453,2011,Trim. 4,octubre,1,399-555-0114,3
1455,2011,Trim. 4,octubre,1,235-555-0199,1
1457,2011,Trim. 4,octubre,1,519-555-0112,3
1459,2011,Trim. 4,octubre,31,249-555-0124,3
1461,2013,Trim. 2,junio,30,962-555-0139,1
1463,2013,Trim. 2,junio,30,1 (11) 500 555-0114,3
1465,2012,Trim. 3,septiembre,30,162-555-0174,1
1467,2012,Trim. 2,junio,30,562-555-0119,1
1469,2012,Trim. 2,mayo,30,918-555-0127,3
1471,2012,Trim. 3,julio,31,1 (11) 500 555-0176,1
1473,2013,Trim. 3,julio,31,1 (11) 500 555-0181,3
1475,2013,Trim. 2,junio,30,207-555-0167,1
1477,2011,Trim. 4,octubre,1,140-555-0192,1
1479,2012,Trim. 2,junio,30,118-555-0184,1
1481,2013,Trim. 2,junio,30,992-555-0134,1
1483,2013,Trim. 3,julio,31,1 (11) 500 555-0182,1
1485,2012,Trim. 2,junio,30,1 (11) 500 555-0183,3
1487,2013,Trim. 3,julio,31,239-555-0198,1
1489,2013,Trim. 3,julio,31,129-555-0164,3
1491,2011,Trim. 4,diciembre,23,273-555-0100,1
1493,2011,Trim. 2,abril,25,298-555-0100,1
1495,2011,Trim. 2,abril,25,859-555-0100,3
1497,2012,Trim. 1,febrero,3,315-555-0100,3
1499,2012,Trim. 1,febrero,2,142-555-0100,1
1501,2011,Trim. 4,diciembre,24,920-555-0100,1
1503,2011,Trim. 4,diciembre,24,879-555-0100,1
1505,2012,Trim. 1,enero,25,959-555-0100,3
1507,2011,Trim. 4,diciembre,24,321-555-0100,3
1509,2012,Trim. 1,enero,25,432-555-0100,3
1511,2011,Trim. 4,diciembre,23,114-555-0100,3
1513,2012,Trim. 1,febrero,3,945-555-0100,1
1515,2012,Trim. 1,enero,25,882-555-0100,3
1517,2011,Trim. 4,diciembre,24,439-555-0100,1
1519,2011,Trim. 4,diciembre,24,235-555-0100,3
1521,2012,Trim. 1,enero,25,923-555-0100,3
1523,2012,Trim. 1,febrero,2,991-555-0100,3
1525,2012,Trim. 1,enero,25,176-555-0100,3
1527,2012,Trim. 1,febrero,3,314-555-0100,1
1529,2011,Trim. 4,diciembre,24,240-555-0100,1
1531,2012,Trim. 1,enero,29,163-555-0100,1
1533,2012,Trim. 1,febrero,2,198-555-0100,3
1535,2012,Trim. 1,enero,17,669-555-0100,3
1537,2012,Trim. 1,febrero,18,134-555-0100,3
1539,2011,Trim. 4,diciembre,23,905-555-0100,3
1541,2012,Trim. 1,enero,25,362-555-0100,3
1543,2011,Trim. 4,diciembre,24,526-555-0100,3
1545,2012,Trim. 1,enero,29,269-555-0100,1
1547,2011,Trim. 4,diciembre,24,460-555-0100,1
1549,2012,Trim. 1,febrero,3,330-555-0100,3
1551,2012,Trim. 1,enero,25,761-555-0100,3
1553,2012,Trim. 1,febrero,18,360-555-0100,3
1555,2012,Trim. 1,febrero,18,173-555-0100,3
1557,2012,Trim. 1,febrero,3,139-555-0100,3
1559,2011,Trim. 4,diciembre,24,528-555-0100,1
1561,2012,Trim. 1,febrero,2,944-555-0100,3
1563,2011,Trim. 4,diciembre,23,533-555-0100,3
1565,2011,Trim. 4,diciembre,23,810-555-0100,3
1567,2012,Trim. 1,enero,17,275-555-0100,1
1569,2012,Trim. 1,enero,25,133-555-0100,1
1571,2012,Trim. 1,febrero,2,937-555-0100,1
1573,2011,Trim. 4,diciembre,24,288-555-0100,3
1575,2012,Trim. 1,febrero,3,472-555-0100,3
1577,2012,Trim. 1,febrero,18,939-555-0100,1
1579,2011,Trim. 2,abril,25,529-555-0100,3
1581,2012,Trim. 1,enero,25,433-555-0100,1
1583,2012,Trim. 1,enero,25,597-555-0100,3
1585,2012,Trim. 1,febrero,2,352-555-0100,3
1587,2012,Trim. 1,febrero,2,724-555-0100,3
1589,2012,Trim. 1,febrero,3,843-555-0100,3
1591,2012,Trim. 1,enero,29,178-555-0100,1
1593,2012,Trim. 1,febrero,3,550-555-0100,3
1595,2011,Trim. 4,diciembre,24,941-555-0100,1
1597,2011,Trim. 4,diciembre,24,718-555-0100,3
1599,2012,Trim. 1,enero,25,614-555-0100,1
1601,2011,Trim. 4,diciembre,23,943-555-0100,1
1603,2011,Trim. 4,diciembre,23,404-555-0100,1
1605,2012,Trim. 1,enero,25,104-555-0100,1
1607,2012,Trim. 1,febrero,2,709-555-0100,1
1609,2012,Trim. 1,enero,25,626-555-0100,3
1611,2012,Trim. 1,febrero,2,125-555-0100,3
1613,2012,Trim. 1,febrero,2,996-555-0100,1
1615,2011,Trim. 2,mayo,9,939-555-0100,3
1617,2012,Trim. 1,enero,29,387-555-0100,3
1619,2012,Trim. 1,enero,29,823-555-0100,1
1621,2012,Trim. 1,febrero,2,331-555-0100,1
1623,2011,Trim. 4,diciembre,24,557-555-0100,1
1625,2012,Trim. 1,enero,25,135-555-0100,1
1627,2011,Trim. 4,diciembre,23,433-555-0100,1
1629,2012,Trim. 1,febrero,2,153-555-0100,3
1631,2012,Trim. 1,febrero,2,665-555-0100,3
1633,2011,Trim. 2,mayo,9,686-555-0100,3
1635,2012,Trim. 1,enero,17,117-555-0100,1
1637,2012,Trim. 1,enero,25,120-555-0100,3
1639,2012,Trim. 1,febrero,2,704-555-0100,1
1641,2012,Trim. 1,febrero,2,927-555-0100,3
1643,2012,Trim. 1,enero,25,164-555-0100,1
1645,2012,Trim. 1,enero,17,130-555-0100,1
1647,2012,Trim. 1,enero,17,207-555-0100,3
1649,2011,Trim. 2,abril,25,430-555-0100,1
1651,2012,Trim. 1,febrero,18,193-555-0100,3
1653,2011,Trim. 2,mayo,9,839-555-0100,1
1655,2012,Trim. 1,febrero,2,961-555-0100,3
1657,2011,Trim. 4,diciembre,24,141-555-0100,3
1659,2012,Trim. 1,enero,25,476-555-0100,3
1661,2012,Trim. 1,febrero,2,317-555-0100,1
1663,2011,Trim. 2,mayo,9,354-555-0100,1
1665,2012,Trim. 1,enero,29,459-555-0100,1
1667,2012,Trim. 1,febrero,3,124-555-0100,3
1669,2012,Trim. 1,febrero,3,115-555-0100,1
1671,2012,Trim. 1,enero,25,340-555-0100,3
1673,2012,Trim. 1,febrero,18,668-555-0100,3
1675,2012,Trim. 1,febrero,3,800-555-0100,3
1677,2011,Trim. 2,mayo,9,113-555-0100,3
1679,2012,Trim. 1,enero,25,574-555-0100,3
1681,2012,Trim. 1,febrero,2,537-555-0100,3
1683,2012,Trim. 1,febrero,2,504-555-0100,1
1685,2012,Trim. 1,febrero,2,582-555-0100,3
1687,2012,Trim. 1,febrero,18,705-555-0100,1
1689,2011,Trim. 4,diciembre,23,172-555-0100,3
1691,2011,Trim. 4,diciembre,24,519-555-0100,1
1693,2011,Trim. 4,diciembre,24,177-555-0100,3
1695,2011,Trim. 4,diciembre,24,329-555-0100,3
1697,2011,Trim. 4,diciembre,23,336-555-0100,3
1699,2013,Trim. 3,julio,31,238-555-0100,2
1700,2014,Trim. 2,mayo,5,648-555-0100,1
1701,2012,Trim. 1,marzo,6,423-555-0100,1
1702,2011,Trim. 3,septiembre,26,439-555-0100,1
1703,2012,Trim. 1,marzo,17,989-555-0100,1
