BusinessEntityID,EmailAddress,EmailAddressID,Año,Trimestre,Mes,Día,rowguid
230,stuart1@adventure-works.com,230,2010,Trim. 1,febrero,26,E30C77FE-2AE8-4859-8886-06D2DAF5559A
231,jo1@adventure-works.com,231,2010,Trim. 1,febrero,28,7222A110-71A2-42D9-8CF5-1688EBAE3858
232,pat0@adventure-works.com,232,2010,Trim. 1,enero,20,FFA6B147-2D31-40FF-A0FF-A6F29966C877
233,magnus0@adventure-works.com,233,2009,Trim. 4,diciembre,14,5FB0DAE0-6E88-4C43-9890-8B09F0DA6D82
234,laura1@adventure-works.com,234,2009,Trim. 1,enero,24,2A42372E-3908-4003-9428-C05A9199A168
235,paula0@adventure-works.com,235,2008,Trim. 4,noviembre,29,B38EAD76-9EC0-42C4-B9A3-B42A284F5373
236,grant0@adventure-works.com,236,2009,Trim. 1,febrero,18,4F7714D8-D40A-4817-8605-6BCC7CAA24A8
237,hao0@adventure-works.com,237,2009,Trim. 1,enero,30,BBBA6E3C-B1A3-433C-8ECF-C1B6773251D1
238,vidur0@adventure-works.com,238,2008,Trim. 4,diciembre,25,0D201CE8-6C09-4ED5-A0AC-256EB40DE625
239,mindy0@adventure-works.com,239,2008,Trim. 4,diciembre,18,7E3C7BB0-FF37-45C1-B545-DF67F6890436
240,willis0@adventure-works.com,240,2008,Trim. 4,diciembre,6,DD73A926-AAF4-407A-9776-FFD822221178
241,david6@adventure-works.com,241,2009,Trim. 1,enero,23,E8F11601-3E46-4156-BBE3-87331CE7A0CC
242,deborah0@adventure-works.com,242,2008,Trim. 4,diciembre,11,C84AD4E4-B3C0-4E31-B24F-BD6BF9906D10
243,candy0@adventure-works.com,243,2008,Trim. 4,diciembre,30,90D5B4DF-A9E7-4805-80C9-793C713B0DE5
244,bryan1@adventure-works.com,244,2009,Trim. 1,enero,17,1D39EE3C-16F7-44DC-9754-F447D3D5B64A
245,barbara1@adventure-works.com,245,2009,Trim. 1,febrero,11,5564C566-A4F2-4CDB-9D60-D51481C45E7D
246,dragan0@adventure-works.com,246,2009,Trim. 1,febrero,4,16D8689A-EFB8-43A1-90DE-0AF52323D5A0
247,janet0@adventure-works.com,247,2009,Trim. 1,febrero,22,31AEBFB2-18FA-470E-B86C-F5BC675494C3
248,mike0@adventure-works.com,248,2009,Trim. 1,marzo,1,C4C804B2-4BD2-4D1A-8407-D74F513DC93F
249,wendy0@adventure-works.com,249,2008,Trim. 4,diciembre,18,53540CFA-A13E-4EE2-9630-2F356D1FBF18
250,sheela0@adventure-works.com,250,2011,Trim. 1,febrero,18,61FFB631-D8FF-4E7B-8077-FAA475E75BEF
251,mikael0@adventure-works.com,251,2009,Trim. 1,febrero,3,C9E26F67-98CB-4044-93D7-F6F3131F0249
252,arvind0@adventure-works.com,252,2009,Trim. 1,febrero,21,ACBC8A24-EF7A-42C5-8EBC-D55389E38A56
253,linda2@adventure-works.com,253,2009,Trim. 4,diciembre,10,06DC9AEB-23B6-45CC-AAF5-BBBCBA588249
254,fukiko0@adventure-works.com,254,2009,Trim. 4,diciembre,28,B29F8E57-5828-4158-9F77-A346BFF67AA6
255,gordon0@adventure-works.com,255,2010,Trim. 1,enero,4,6372E69A-783F-4424-9E62-1F6E52207077
256,frank2@adventure-works.com,256,2010,Trim. 1,enero,16,5F2EFB37-70DA-45FC-B9AC-57E062B53535
257,eric2@adventure-works.com,257,2010,Trim. 1,enero,20,11EB470A-8374-4DE9-8099-D5B9545409D1
258,erin0@adventure-works.com,258,2010,Trim. 1,enero,24,608AC9F2-F286-4149-911C-2ABDFEEF5AD8
259,ben0@adventure-works.com,259,2010,Trim. 1,marzo,2,BBA81080-DEAF-4A99-89B7-B703B2C79CC9
260,annette0@adventure-works.com,260,2010,Trim. 4,noviembre,29,FE5D989D-659C-47A2-AEBC-3D56BE07C21F
261,reinout0@adventure-works.com,261,2010,Trim. 4,diciembre,18,A5BE9302-A667-4E98-9D6C-262A722E9818
262,david5@adventure-works.com,262,2009,Trim. 1,enero,5,F7F2713D-D497-435F-8469-092614D086FF
263,jean0@adventure-works.com,263,2008,Trim. 4,diciembre,4,4C9760A8-C70A-4466-8BF9-4477E9B18783
264,stephanie0@adventure-works.com,264,2009,Trim. 1,enero,28,017F05E6-8C30-412B-812B-6DB0E986423A
265,ashvini0@adventure-works.com,265,2008,Trim. 4,noviembre,27,37145251-4933-4ED4-B630-89E8F922B10B
266,peter1@adventure-works.com,266,2009,Trim. 1,febrero,16,447B505D-6126-4C4D-A33F-C3C313860D5B
267,karen1@adventure-works.com,267,2009,Trim. 1,febrero,9,1112C568-5544-45A1-88A5-21EC9283210F
268,ramesh0@adventure-works.com,268,2009,Trim. 1,enero,27,6B5ACC98-6E4B-488F-8911-312A06C33289
269,dan0@adventure-works.com,269,2009,Trim. 1,enero,4,5954318B-2B3A-43CB-9EB3-A0657C73576A
270,françois0@adventure-works.com,270,2009,Trim. 1,enero,10,2CACB34F-000E-4CD5-8C6A-CD15524BC7E6
271,dan1@adventure-works.com,271,2009,Trim. 1,enero,15,3B1522CE-F49F-4362-A1F3-30FE0C76A544
272,janaina0@adventure-works.com,272,2008,Trim. 4,diciembre,16,447C10D1-04AE-40B8-A53D-17F649495396
273,brian3@adventure-works.com,273,2011,Trim. 1,febrero,8,9799432A-D34E-4F2C-BB4C-3049584DCEBF
274,stephen0@adventure-works.com,274,2010,Trim. 4,diciembre,28,FAFCED5B-FF48-4397-855A-ADEE1A5136DE
275,michael9@adventure-works.com,275,2011,Trim. 2,mayo,24,226B6142-0A17-40B1-9ACF-2DD7BF95EE2E
276,linda3@adventure-works.com,276,2011,Trim. 2,mayo,24,D24D8077-B9E6-4000-A591-C0E9283BF192
277,jillian0@adventure-works.com,277,2011,Trim. 2,mayo,24,E96E095E-A77C-4258-90AE-B53050ACF308
278,garrett1@adventure-works.com,278,2011,Trim. 2,mayo,24,89119DAD-BFC5-4867-AE67-26E40AC75523
279,tsvi0@adventure-works.com,279,2011,Trim. 2,mayo,24,D13B5DD0-6F89-4BC4-A757-69FD2AF48580
280,pamela0@adventure-works.com,280,2011,Trim. 2,mayo,24,4A398143-A1A9-464B-A2B8-B2315270A20F
281,shu0@adventure-works.com,281,2011,Trim. 2,mayo,24,D07629FA-C7D0-4E81-875E-3FA4E27124A9
282,josé1@adventure-works.com,282,2011,Trim. 2,mayo,24,0404EBA3-5A3F-4031-8641-C76CF6F5E5C1
283,david8@adventure-works.com,283,2011,Trim. 2,mayo,24,19B29987-CF58-483A-A522-C2D71EEBAAA0
284,tete0@adventure-works.com,284,2012,Trim. 3,septiembre,23,2549D15E-AD3E-422F-B23E-94E0F492354B
285,syed0@adventure-works.com,285,2013,Trim. 1,marzo,7,9C7834DD-94EE-4B0D-BCEB-0233208ABE23
286,lynn0@adventure-works.com,286,2013,Trim. 2,mayo,23,77D6F83A-493D-450C-9BFE-4D940C5EF4B6
287,amy0@adventure-works.com,287,2012,Trim. 2,abril,9,6C06AC65-4DBB-4AB2-9E7C-4D35874ED980
288,rachel0@adventure-works.com,288,2013,Trim. 2,mayo,23,2CA7F4B2-D6E8-439F-A6DE-B7ED28D4636C
289,jae0@adventure-works.com,289,2012,Trim. 2,mayo,23,2DB2CC5F-5F5D-4018-B96E-44812E2AFF86
290,ranjit0@adventure-works.com,290,2012,Trim. 2,mayo,23,E6D2472A-B7C5-4FBE-885F-4E2A43D85958
291,gustavo0@adventure-works.com,291,2015,Trim. 2,abril,15,02221975-8ADA-4BCA-88FA-0DFB73F1BA22
293,catherine0@adventure-works.com,292,2015,Trim. 2,abril,15,E1A54FD8-DFA8-401A-A9B0-2F0B6B2F2278
295,kim2@adventure-works.com,293,2015,Trim. 2,abril,15,B40F314D-CD64-4163-A2BA-E5D5AC733D79
297,humberto0@adventure-works.com,294,2015,Trim. 2,abril,15,168D273F-5210-4CE0-9003-190BF5422A9E
299,pilar1@adventure-works.com,295,2015,Trim. 2,abril,15,F41C05FC-8A7D-4381-BC8A-B04E223647C8
301,frances0@adventure-works.com,296,2015,Trim. 2,abril,15,764BCD33-B3E9-45D7-985D-7D508AA60D00
303,margaret0@adventure-works.com,297,2015,Trim. 2,abril,15,0B9145FF-327B-4CD5-A040-FA91D398E251
305,carla0@adventure-works.com,298,2015,Trim. 2,abril,15,E807F68A-A285-4BF8-84CD-69639FE14D3E
307,jay1@adventure-works.com,299,2015,Trim. 2,abril,15,5F0AEE9C-1A11-4D24-9066-017E6FA5CD96
309,ronald0@adventure-works.com,300,2015,Trim. 2,abril,15,5F14A004-61C3-42AA-9A31-046803779B7C
311,samuel0@adventure-works.com,301,2011,Trim. 3,agosto,1,0DAEFD9C-782B-45C4-A3D6-8D0FCA1F6EB9
313,james2@adventure-works.com,302,2013,Trim. 2,junio,30,32ED170B-1D61-46F6-B2E4-F7C7B8F83771
315,robert1@adventure-works.com,303,2013,Trim. 3,julio,31,6A23704A-16B9-4E8E-8257-227C32C54166
317,françois1@adventure-works.com,304,2011,Trim. 2,mayo,31,E7DBCBC2-F2B0-45EB-83CF-04C96D9E965B
319,kim3@adventure-works.com,305,2011,Trim. 3,agosto,1,2E919F9C-0B8E-4DB7-B21F-AE2397604F44
321,lili0@adventure-works.com,306,2012,Trim. 3,julio,31,D147E241-695A-45BD-92E1-B8686EEF27B7
323,amy1@adventure-works.com,307,2012,Trim. 3,julio,31,D792455F-A6A4-4B58-B310-14E2B29FC490
325,anna0@adventure-works.com,308,2012,Trim. 2,mayo,30,7AAE40C8-C13F-4E7C-B10E-9E16DC733CE3
327,milton0@adventure-works.com,309,2013,Trim. 3,julio,31,33803334-8C8C-40B1-9051-D4387589B0A9
329,paul2@adventure-works.com,310,2013,Trim. 2,mayo,30,3915ABC3-47E2-4047-881C-1510DEB699DD
331,gregory0@adventure-works.com,311,2012,Trim. 2,junio,30,96168EBF-90C4-4922-9EED-6415DBEACB33
333,jphillip0@adventure-works.com,312,2011,Trim. 3,agosto,1,8DAC0525-A30F-45E4-AF3B-22C83CF35AD2
335,michelle0@adventure-works.com,313,2013,Trim. 1,marzo,30,29FBF24B-63B4-4731-BB17-537DE720BB61
337,sean2@adventure-works.com,314,2013,Trim. 2,junio,30,D65B2E5F-6567-47F7-AC21-4163D7AC1C7C
339,phyllis0@adventure-works.com,315,2011,Trim. 3,julio,1,88AC18A8-C662-480A-B24B-B52B64A8F2DE
341,marvin0@adventure-works.com,316,2011,Trim. 4,octubre,31,CAA48DE1-5D59-4D98-B2B6-5AE08366ED9E
343,michael10@adventure-works.com,317,2011,Trim. 3,julio,1,523AD194-A667-4644-AFDA-7EAD19A435D7
345,cecil0@adventure-works.com,318,2011,Trim. 3,julio,1,74B366D6-481F-465D-8FDC-FB53D7DAAA8D
347,oscar0@adventure-works.com,319,2011,Trim. 3,julio,1,4BC67C56-116B-4F4A-B32C-0F4C2BC629B3
349,sandra1@adventure-works.com,320,2013,Trim. 3,julio,31,4BD80462-0E07-4D68-B805-338245A2BE9E
351,selena0@adventure-works.com,321,2012,Trim. 2,junio,30,74DD8D80-E47F-4CDB-A18D-97B54F77C926
353,emilio0@adventure-works.com,322,2013,Trim. 3,julio,31,10ADA530-92A6-4680-8D65-9D8B15533FA1
355,maxwell0@adventure-works.com,323,2011,Trim. 3,julio,1,84CAF920-8EA9-4208-9552-637404550F97
357,mae0@adventure-works.com,324,2013,Trim. 2,junio,30,3A9B8251-A882-4392-B106-73530EACE591
359,ramona0@adventure-works.com,325,2013,Trim. 2,junio,30,76B080B5-9147-4073-8489-83DBC1FA5523
361,sabria0@adventure-works.com,326,2011,Trim. 3,agosto,1,4F871DEB-A31C-4292-9F48-A31F70D1A5E4
363,hannah0@adventure-works.com,327,2013,Trim. 2,junio,30,1494E1E1-65A0-4710-9A78-71DD94C6F918
365,kyley0@adventure-works.com,328,2012,Trim. 2,mayo,30,6E691A1B-96E4-46FB-A773-614F311D478F
367,tom1@adventure-works.com,329,2011,Trim. 3,julio,1,E3A8667B-6F24-4313-920A-33DFD62239D7
369,thomas1@adventure-works.com,330,2011,Trim. 3,julio,1,252EC815-2CBF-4106-9106-9A4E082EC724
371,john6@adventure-works.com,331,2011,Trim. 3,julio,1,DB7CCD97-C4DD-4604-82F7-7B42219270BB
373,chris3@adventure-works.com,332,2013,Trim. 2,junio,30,DC055F41-D928-4B72-92B0-384E13DE858F
375,teresa0@adventure-works.com,333,2011,Trim. 3,agosto,1,586BA8AD-063C-4F5C-A675-059909A95387
377,john7@adventure-works.com,334,2013,Trim. 2,junio,30,71EDBDB2-B11D-46E9-97C2-1A6B42A19E91
379,robert2@adventure-works.com,335,2013,Trim. 3,julio,31,5CF83863-7E84-4160-896A-E599F3239FE4
381,stephen1@adventure-works.com,336,2012,Trim. 3,julio,31,94191E08-8713-4406-836C-3E5A5842CFA7
383,phillip0@adventure-works.com,337,2013,Trim. 3,julio,31,7BB0C5A3-6B37-4672-B208-CA47B4530272
385,daniel0@adventure-works.com,338,2012,Trim. 3,julio,31,59827BC8-1740-4259-BCC7-049A6D28BE53
387,cory0@adventure-works.com,339,2011,Trim. 4,octubre,31,EB4DE0C4-464F-4192-A8B5-EB5DE915B1C5
389,james3@adventure-works.com,340,2012,Trim. 3,agosto,30,B97246AF-513F-493A-AC0F-CBB9A0CE490A
391,douglas1@adventure-works.com,341,2011,Trim. 2,mayo,31,EBDC3445-54A8-4626-B921-7FAA37D100DA
393,jennifer0@adventure-works.com,342,2013,Trim. 3,julio,31,E817927A-FFED-43E4-8B6F-CDD6AE9EA124
395,alberto0@adventure-works.com,343,2011,Trim. 3,agosto,1,1DAA5890-58DF-4DA9-9071-A40188E79BAF
397,wayne0@adventure-works.com,344,2012,Trim. 3,julio,31,0F6742F3-752D-43CB-9746-272DCF3B6CEC
399,darrell0@adventure-works.com,345,2011,Trim. 3,agosto,1,B5C6A097-F895-49ED-BB79-10322EC4CF94
401,angela1@adventure-works.com,346,2012,Trim. 2,mayo,30,B1F024E3-F9D9-4ACD-803B-FFAEF2655AC2
403,david9@adventure-works.com,347,2012,Trim. 2,junio,30,3A1DB6D9-44FC-4822-A1E7-EAB3AE7D5B29
405,robert3@adventure-works.com,348,2012,Trim. 4,octubre,30,B693D948-5521-4F66-90EE-02766CB87ED9
407,rebecca1@adventure-works.com,349,2013,Trim. 3,julio,31,6ACDF9E8-3DAF-4A47-97C6-3407A00A7979
409,brenda1@adventure-works.com,350,2013,Trim. 2,junio,30,CD418690-5276-4A56-9016-9BF32F1F71FF
411,josh0@adventure-works.com,351,2011,Trim. 3,julio,1,4D99BDC6-BFE6-40BA-9CFC-00D866D67693
413,adam0@adventure-works.com,352,2012,Trim. 2,junio,30,C9EC82CF-300A-4256-AD0D-598439895A3C
415,norma0@adventure-works.com,353,2012,Trim. 2,mayo,30,16E0EFD8-4AFA-4C7B-AB9B-D35E2AC03A57
417,gytis0@adventure-works.com,354,2011,Trim. 4,octubre,1,90A3CD48-AD92-41A1-8EDD-578EACFD4675
419,david10@adventure-works.com,355,2013,Trim. 2,junio,30,91CF2122-ACAF-471D-BD56-0A8A9C7F95E5
421,karel0@adventure-works.com,356,2012,Trim. 2,junio,30,B9580626-73B7-4EC5-B519-7EF0EAF4243A
423,ciro0@adventure-works.com,357,2012,Trim. 2,junio,30,6940FBDC-8D53-48C6-8A59-FB6A8237624F
425,glenna0@adventure-works.com,358,2013,Trim. 2,junio,30,CAAC763C-D628-489F-8410-32C90A5CF2C9
427,shaun0@adventure-works.com,359,2012,Trim. 2,junio,30,C70C41DE-71A5-4582-A1FE-824CEB67543F
429,john8@adventure-works.com,360,2013,Trim. 1,febrero,28,A6A56A90-AE6A-43EE-9904-C66EEB0D515B
431,christopher1@adventure-works.com,361,2012,Trim. 3,julio,31,C8388B26-AD5F-49F5-B70E-1C285C0E6F43
433,bradley0@adventure-works.com,362,2012,Trim. 2,junio,30,EDD978FC-009A-4235-9147-A57DF5912FBF
435,benjamin1@adventure-works.com,363,2013,Trim. 2,junio,30,B2BEA3AB-C27A-4BD1-8605-83B773742973
437,ann0@adventure-works.com,364,2011,Trim. 3,julio,1,2C28F02F-D685-438D-8AB9-3F388B768CE1
439,shane1@adventure-works.com,365,2011,Trim. 2,mayo,31,43A1771C-4EDC-4B8F-AF13-783AFD569769
441,stanley0@adventure-works.com,366,2013,Trim. 3,julio,31,4D2270BE-A36E-452E-A7F2-BE1D16A71E68
443,mason0@adventure-works.com,367,2013,Trim. 3,julio,31,DFA3C226-CF4A-4A8A-8093-C1A9D7D28DB8
445,john9@adventure-works.com,368,2013,Trim. 3,julio,31,62C7004E-ECB6-4DEA-B4C6-630AF21D5755
447,ido0@adventure-works.com,369,2011,Trim. 2,mayo,31,81059272-5988-4921-BB5E-DAD5580F8DF4
449,edna0@adventure-works.com,370,2013,Trim. 3,julio,31,4940CA16-7D57-41E5-9E25-411E4C1F7D05
451,payton0@adventure-works.com,371,2011,Trim. 4,octubre,1,11944916-57C3-4484-A645-CEF9BB09C6BC
453,max0@adventure-works.com,372,2011,Trim. 4,octubre,1,DD83853D-19A0-4A20-A5B7-707EEB14FB4A
455,scot0@adventure-works.com,373,2013,Trim. 2,junio,30,DE92A489-712F-4D53-B506-04F26FA29B81
457,richard0@adventure-works.com,374,2013,Trim. 1,marzo,30,FE09DA8B-3599-440D-A568-DED3382AFEF2
459,marian0@adventure-works.com,375,2011,Trim. 3,julio,1,8C9EDC56-A4F5-4878-9611-7959CB4DB677
461,karen2@adventure-works.com,376,2012,Trim. 2,mayo,30,CC5141EC-75E6-48E5-B1D1-45511F9DFADC
463,alexander0@adventure-works.com,377,2013,Trim. 3,julio,31,169A4D0C-1636-4B2A-9116-13B3922FDF0F
465,john10@adventure-works.com,378,2011,Trim. 3,julio,1,AD900E50-2385-451F-94A7-C940034E97F3
467,kris0@adventure-works.com,379,2013,Trim. 2,mayo,30,4767E211-E183-49FD-8F4F-3175CEB7F658
469,andreas1@adventure-works.com,380,2011,Trim. 3,julio,1,ECFBA9E6-D95E-4605-8F76-09F325E92C25
471,robert4@adventure-works.com,381,2012,Trim. 3,julio,31,90FF79C6-183A-49BA-BCAD-5F561D4AE8D8
473,matthias1@adventure-works.com,382,2012,Trim. 2,junio,30,01840C91-38BC-4C99-BFDF-083120F4767B
475,john11@adventure-works.com,383,2013,Trim. 2,junio,30,BCBDF892-8CDC-4358-905F-541FCED5C5F2
477,steven1@adventure-works.com,384,2011,Trim. 3,agosto,1,1A85AF95-5B5F-4FD0-A747-6F61489FC042
479,chris4@adventure-works.com,385,2013,Trim. 3,julio,31,B81A0F25-1BC6-4DA0-844A-B0C1D9942E1D
481,mary3@adventure-works.com,386,2013,Trim. 2,junio,30,0680584C-CB59-496C-A070-AA0B029A7136
483,jimmy1@adventure-works.com,387,2011,Trim. 2,mayo,31,0A4DA8E4-7562-4529-8A9C-BC4EEE4E1208
485,mary4@adventure-works.com,388,2011,Trim. 2,mayo,31,755362C6-0BB9-4782-B0FB-DF81E2754B8C
487,mae1@adventure-works.com,389,2011,Trim. 2,mayo,31,7F510083-9DC0-438E-8047-9C45E12877A9
489,jackie0@adventure-works.com,390,2013,Trim. 2,junio,30,CDD5A4F6-E001-45FE-B178-DB1AC8DA5431
491,donald0@adventure-works.com,391,2012,Trim. 3,julio,31,AEF8F143-3F35-4587-ACA2-C45CEB814155
493,linda4@adventure-works.com,392,2011,Trim. 3,julio,1,546AF234-5160-48A2-AAC9-AC3B44D468D9
495,michael11@adventure-works.com,393,2011,Trim. 2,mayo,31,F0E4FF0C-C741-44EF-91AC-297C92424F4E
497,gabriel0@adventure-works.com,394,2011,Trim. 3,julio,1,30112CC7-23F0-44E4-94B0-E6D8A9CD9D25
499,michael12@adventure-works.com,395,2011,Trim. 3,agosto,1,FADF17A1-3D46-4BB0-BBDE-4CC4010AC700
501,corinna0@adventure-works.com,396,2013,Trim. 3,julio,31,5F4BD85E-5BD1-4D07-A467-ABB5D7315ADF
503,luis0@adventure-works.com,397,2012,Trim. 3,julio,31,1A4C9AA1-98CA-4DEC-B5F9-2F29989E46D1
505,randall0@adventure-works.com,398,2012,Trim. 3,julio,31,D9334E86-B1BA-4D86-B906-EE5A5DD65AC5
507,stephanie1@adventure-works.com,399,2013,Trim. 2,junio,30,15036426-09B4-45F2-B74A-B6F22151BCDC
509,eli0@adventure-works.com,400,2012,Trim. 3,julio,31,6629C7B2-BB6E-43C8-8940-6340A0D00AFD
511,lester0@adventure-works.com,401,2011,Trim. 3,agosto,1,D88F358C-06E3-4740-BC2B-C2907B3E704E
513,david11@adventure-works.com,402,2013,Trim. 3,agosto,30,72363CAA-C30E-40FF-B533-307C9E01DC91
515,cornelius0@adventure-works.com,403,2012,Trim. 3,julio,31,B83AEF72-60D1-4AE6-A505-64153C4155C9
517,richard1@adventure-works.com,404,2011,Trim. 2,mayo,31,1FE1166E-FFCE-44D3-84E3-8DDB691D04A2
519,sara0@adventure-works.com,405,2011,Trim. 3,agosto,1,969EC8FF-F253-4CC7-BD4A-048902989B4C
521,ted0@adventure-works.com,406,2011,Trim. 3,julio,1,FD107FF1-5C1E-415A-AA23-C09BA9BE6150
523,alan1@adventure-works.com,407,2011,Trim. 4,octubre,1,ACE189FD-D306-42E4-A54B-905083BCEF75
525,walter0@adventure-works.com,408,2012,Trim. 3,julio,31,27C32C8C-0CF4-4341-8C47-6CD096CC7863
527,christopher2@adventure-works.com,409,2011,Trim. 4,octubre,1,9ADEC703-28FB-429C-A31C-8BBB4D032733
529,carol1@adventure-works.com,410,2013,Trim. 2,junio,30,E8B13CE7-A34A-4F1F-A2CF-3116B68F07DF
531,david12@adventure-works.com,411,2013,Trim. 2,junio,30,36A5E748-2014-4C06-806C-DC40AD3822D6
533,john12@adventure-works.com,412,2012,Trim. 2,mayo,30,80085EBD-FED2-4726-8ADF-8256294BF052
535,willie0@adventure-works.com,413,2011,Trim. 4,octubre,1,65F9EA12-DFC5-4C75-AA95-63E18BD0DEB3
537,carolee0@adventure-works.com,414,2013,Trim. 2,mayo,30,8233A877-D457-4F17-8EAC-3172733767A1
539,jo2@adventure-works.com,415,2012,Trim. 2,junio,30,4D76BE0E-2C22-4359-A8BC-FE874A4F5D77
541,robert5@adventure-works.com,416,2013,Trim. 2,mayo,30,958EACE7-32FD-4050-9B44-3435A0D77709
543,kevin3@adventure-works.com,417,2011,Trim. 3,agosto,1,2CDB04D4-FD40-47B8-9755-41CD38EA4C85
545,mary5@adventure-works.com,418,2012,Trim. 2,junio,30,7341F680-EA12-4832-9C12-AC40158B6EA0
547,dave0@adventure-works.com,419,2012,Trim. 2,mayo,30,6778E67D-4CCA-4456-8A61-5EF26D7B665E
549,bridget0@adventure-works.com,420,2013,Trim. 2,mayo,30,DE3ABAAF-05C9-4717-8285-48D9C1599D4F
551,eric3@adventure-works.com,421,2011,Trim. 2,mayo,31,23801C83-BA3F-4683-A11F-296A6F208F29
553,dick0@adventure-works.com,422,2013,Trim. 2,junio,30,FFF11050-C770-4AC5-B638-4FCA1350A0B7
555,michael13@adventure-works.com,423,2012,Trim. 2,junio,30,69DE9C94-7D4E-449A-A354-2C3C2254C410
557,shirley0@adventure-works.com,424,2012,Trim. 2,mayo,30,BE79D338-8D00-4D68-A54B-6C8DAC8AA6AB
559,june0@adventure-works.com,425,2012,Trim. 3,julio,31,3107E856-52D8-4422-8432-B3ACDE30E447
561,dirk0@adventure-works.com,426,2012,Trim. 2,junio,30,4EFE8878-48B8-477C-B5EF-28D7288BA4E1
563,nancy1@adventure-works.com,427,2013,Trim. 2,mayo,30,0079A4A6-FAD9-4EB4-B032-A9DB9A233E63
565,janainabarreirogambaro0@adventure-works.com,428,2013,Trim. 3,julio,31,0B1F5256-54E8-45DA-B1CB-00B12268FEF3
567,edward0@adventure-works.com,429,2012,Trim. 2,mayo,30,C1C85558-0D1B-4561-902A-B189EDA970A5
569,megan0@adventure-works.com,430,2012,Trim. 2,mayo,30,8DC03E92-10D7-4567-B36F-83C2512FC01F
571,ingrid0@adventure-works.com,431,2011,Trim. 3,julio,1,0961CB20-1F87-40DD-A77C-EF08CB6A6ACC
573,karren0@adventure-works.com,432,2011,Trim. 2,mayo,31,AD52FC38-84FE-402F-BEF3-30D0F4435DE4
575,ovidiu1@adventure-works.com,433,2012,Trim. 3,julio,31,844B43E0-0DE3-4D64-85E5-0E58C8C5F661
577,dana0@adventure-works.com,434,2013,Trim. 3,julio,31,99BBCA94-5E2A-473A-992D-4D73CB45FFD6
579,timothy0@adventure-works.com,435,2013,Trim. 2,junio,30,620A0819-4D12-404B-BF3D-8C90E8DAFB4D
581,stephen2@adventure-works.com,436,2013,Trim. 2,junio,30,EAC0FDB5-3DF1-48A3-90C2-736D7D2449B2
583,deanna0@adventure-works.com,437,2011,Trim. 2,mayo,31,2B1BD62A-77C7-4B5A-BABE-C0A3F23B5E3C
585,jared0@adventure-works.com,438,2011,Trim. 4,octubre,1,2FC78842-BB15-4327-96A8-3F91A9829B9D
587,richard2@adventure-works.com,439,2013,Trim. 3,julio,31,F87F2598-4920-4B81-90C7-A1FD53D12335
589,david13@adventure-works.com,440,2012,Trim. 2,mayo,30,5B5DFCA3-321A-4ECA-A038-05AE872305AC
591,ryan1@adventure-works.com,441,2011,Trim. 2,mayo,31,BB6C62F2-0AE4-4409-BB2C-E84156E5AB1D
593,sylvia0@adventure-works.com,442,2012,Trim. 3,septiembre,30,830E93E1-BCC1-4270-92F7-FE2EB35529EC
595,mari0@adventure-works.com,443,2013,Trim. 2,junio,30,711DC5C4-CF8E-41CA-AFF8-C2A2C3C8950E
597,barbara2@adventure-works.com,444,2012,Trim. 2,junio,30,7E6434B1-66D9-4EBE-B418-199C9506AF18
599,lindsey0@adventure-works.com,445,2011,Trim. 3,julio,1,F4CB1F35-C9C4-429A-A878-D4EF71A7FC00
601,gustavo1@adventure-works.com,446,2012,Trim. 2,junio,30,66BF78E5-B304-419C-84A5-886C2989C722
603,deedee0@adventure-works.com,447,2012,Trim. 2,junio,30,DD816E2B-CFE7-40B5-B036-FD3C0C24FD72
605,deborah1@adventure-works.com,448,2012,Trim. 2,mayo,30,931A04FE-B87C-41A5-894C-E5012C046834
607,joan0@adventure-works.com,449,2011,Trim. 3,julio,1,3B70F538-9195-4B0F-9F33-50DE0694851E
609,david14@adventure-works.com,450,2012,Trim. 3,septiembre,30,B8860DE9-12E7-4D78-8B38-C463C48BE700
611,henry0@adventure-works.com,451,2011,Trim. 3,agosto,1,69BA6E9D-F695-4806-BB78-C09BBA1FDCCE
613,chris5@adventure-works.com,452,2013,Trim. 2,mayo,30,6F96BC4E-E9CD-4E60-8080-75B7FEF7F7AC
615,joseph0@adventure-works.com,453,2011,Trim. 3,julio,1,00883320-545C-4B1D-AFC2-04F420B7CCAB
617,suzanadeabreu0@adventure-works.com,454,2013,Trim. 3,julio,31,441D353D-65CA-4F84-A14E-88A8C5CB7F94
619,jun1@adventure-works.com,455,2012,Trim. 3,septiembre,30,D388A2ED-5A8C-4DFD-B903-2441499CA895
621,johnny0@adventure-works.com,456,2012,Trim. 2,junio,30,E86834ED-C0F2-4DEB-B2C7-38F789AD965C
623,richard3@adventure-works.com,457,2013,Trim. 3,julio,31,ED8ACE20-E4EF-4D34-A906-95D51A2E6CC0
625,carlton0@adventure-works.com,458,2013,Trim. 3,julio,31,6E8A7358-FC7B-4A3B-A9E8-5D1F3ED32ABE
627,tyloren0@adventure-works.com,459,2012,Trim. 2,junio,30,A9EF5036-C6CF-4AD5-BF20-7EC49F9390D7
629,jane0@adventure-works.com,460,2013,Trim. 2,mayo,30,9E0A4630-E9CD-417B-BA23-04200CE0DBC1
631,jovita0@adventure-works.com,461,2011,Trim. 3,agosto,1,13C078B7-2E80-43B6-B82F-D35BE4B37681
